,Country,Year,Month,Semana,Nombre de la campaña,Campaign Consolidated,Impresiones,impresiones max,impresiones min,impresiones avg,Importe gastado,importe max,importe min,importe avg,Fecha inicio,sem_inicio,abreviatura,Marca,Pais,num_campaign,campaign avg,venta_agrupada,venta max,venta min,venta avg,tipo,score_lineal_norm
0,BR,2022,10,2022-10-08 - 2022-10-14,BD_BR_AWR_Sep22_PT_RENUEVA-TU-HOGAR_REG_R&F,Renueva tu hogar,13434206.0,13434206.0,68812.0,2458223.8,5910.83,5910.83,45.42,1684.5592323550002,2022-10-08,202240,BD,BLACK+DECKER,Brasil,10,6.75,377770.4365274715,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,2.302617747070991
1,BR,2022,9,2022-09-17 - 2022-09-23,BD_BR_AWR_Sep22_PT_RENUEVA-TU-HOGAR_REG,Renueva tu hogar,14725712.0,14725712.0,5.0,2695000.75,6596.84000015,6596.84000015,0.00999994,1538.63875003375,2022-09-17,202237,BD,BLACK+DECKER,Brasil,8,6.75,480633.36128932674,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,2.255385804870897
2,BR,2022,10,2022-10-01 - 2022-10-07,BD_BR_AWR_Sep22_PT_RENUEVA-TU-HOGAR_REG_R&F,Renueva tu hogar,21785125.0,21785125.0,188974.0,3936433.25,9585.35,9585.35,147.23003587,2104.1362544837502,2022-10-01,202239,BD,BLACK+DECKER,Brasil,8,6.75,386786.29016348533,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,2.227258619512094
3,BR,2022,6,2022-06-11 - 2022-06-17,BDA_BR_AWR_Freestyle,Freestyle,22814791.0,22814791.0,8.0,3932340.0,8227.2600001,8227.2600001,0.02000023,1583.1500000549997,2022-06-11,202223,BD,BLACK+DECKER,Brasil,6,6.75,410910.70962429995,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,2.152321937904807
4,BR,2022,6,2022-06-18 - 2022-06-24,BDA_BR_AWR_Freestyle,Freestyle,28011010.0,28011010.0,15.0,4843346.5,9604.96000031,9604.96000031,0.01,1864.688333385,2022-06-18,202224,BD,BLACK+DECKER,Brasil,6,6.75,381142.19681316375,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,2.139071454418988
5,BR,2022,10,2022-10-15 - 2022-10-21,BD_BR_ENGT_OCT22_PT_RENUEVA-TU-HOGAR_REG,Renueva tu hogar,9806563.0,9806563.0,6056.0,2063503.375,9073.80999987,9073.80999987,0.38,2062.6175278412497,2022-10-15,202241,BD,BLACK+DECKER,Brasil,8,6.75,425764.89362051757,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,2.099715542477634
6,BR,2022,9,2022-09-24 - 2022-09-30,BD_BR_AWR_Sep22_PT_RENUEVA-TU-HOGAR_REG_R&F,Renueva tu hogar,22101194.0,22101194.0,151002.0,4245677.285714285,9724.74999948,9724.74999948,149.56,2478.0742857057144,2022-09-24,202238,BD,BLACK+DECKER,Brasil,7,6.75,422040.793693072,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,2.062101535034879
7,BR,2022,6,2022-06-25 - 2022-07-01,BDA_BR_AWR_Freestyle,Freestyle,26735860.0,26735860.0,81848.0,5471190.6,9784.17000322,9784.17000322,125.81,2169.527996884,2022-06-25,202225,BD,BLACK+DECKER,Brasil,5,6.75,366374.3499282357,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,1.9598044490623465
8,BR,2022,10,2022-10-22 - 2022-10-28,BD_BR_ENGT_OCT22_PT_RENUEVA-TU-HOGAR_REG,Renueva tu hogar,8781189.0,8781189.0,954.0,2163351.714285714,7557.99999954,7557.99999954,0.01000031,2117.32999972,2022-10-22,202242,BD,BLACK+DECKER,Brasil,7,6.75,410633.7654378793,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.9490712973778355
9,BR,2022,9,2022-09-10 - 2022-09-16,BD_BR_AWR_Sep22_PT_RENUEVA-TU-HOGAR_REG,Renueva tu hogar,5345239.0,5345239.0,14.0,1130053.5,2423.86,2423.86,0.03000022,766.8133333700001,2022-09-10,202236,BD,BLACK+DECKER,Brasil,6,6.75,460440.03865289554,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.9205892090259056
10,BR,2022,6,2022-06-04 - 2022-06-10,BDA_BR_AWR_Freestyle,Freestyle,12259111.0,12259111.0,16714.0,2549162.0,6178.11999908,6178.11999908,35.88,1365.233999816,2022-06-04,202222,BD,BLACK+DECKER,Brasil,5,6.75,384721.4447562419,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,1.9080497805024144
11,BR,2022,7,2022-07-16 - 2022-07-22,BDA_BR_ENGT_Freestyle,Freestyle,4750990.0,4750990.0,4.0,1203280.2,4560.71000099,4560.71000099,0.01000033,1361.434000264,2022-07-16,202228,BD,BLACK+DECKER,Brasil,5,6.75,438426.035847318,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,1.788673164993702
12,MX,2022,11,2022-11-05 - 2022-11-11,BD_MX_ECOM_NOV22_PT_RENUEVA-TU-HOGAR_REG,Renueva tu hogar,5852308.0,5852308.0,150120.0,1713294.0,3155.75,3155.75,117.08,1003.2574999999999,2022-11-05,202244,BD,BLACK+DECKER,Mexico,4,3.1666666666666665,313346.4963748487,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.4959991157102803
13,MX,2022,10,2022-10-29 - 2022-11-04,BD_MX_ENGT_OCT22_PT_RENUEVA-TU-HOGAR_REG,Renueva tu hogar,3459838.0,3459838.0,349540.0,1256837.75,3415.78020483,3415.78020483,214.87,1228.45505543,2022-10-29,202243,BD,BLACK+DECKER,Mexico,4,3.1666666666666665,268862.28201080416,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.4046236674503907
14,MX,2022,3,2022-03-12 - 2022-03-18,BD_MX_AWR_MAR22_PT_POWERCONNECT,Powerconnect,16398881.0,16398881.0,1649.0,5467535.666666667,5342.56998024,5342.56998024,2.74,1783.0499934133334,2022-03-12,202210,BD,BLACK+DECKER,Mexico,3,3.1666666666666665,353190.6293402404,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,1.3830085964455625
15,MX,2022,3,2022-03-26 - 2022-04-01,BD_MX_AWR_MAR22_PT_POWERCONNECT,Powerconnect,8105699.0,8105699.0,65257.0,2812777.0,2853.25002597,2853.25002597,110.09,1117.8100086566667,2022-03-26,202212,BD,BLACK+DECKER,Mexico,3,3.1666666666666665,367252.4805940956,5194.556804309691,-16.367689997260868,88.83981998961741,top12_sem_marca,1.3795267084894898
16,MX,2022,3,2022-03-19 - 2022-03-25,BD_MX_AWR_MAR22_PT_POWERCONNECT,Powerconnect,15400202.0,15400202.0,194650.0,5265584.666666667,5316.21,5316.21,215.57,1950.95,2022-03-19,202211,BD,BLACK+DECKER,Mexico,3,3.1666666666666665,378982.6735717461,5194.556804309691,-16.367689997260868,88.83981998961741,top12_sem_marca,1.3568674879376594
17,MX,2022,9,2022-09-24 - 2022-09-30,BD_MX_AWR_SEP22_PT_RENUEVA-TU-HOGAR_REG,Renueva tu hogar,24105972.0,24105972.0,287693.0,8510208.333333334,7761.57,7761.57,926.47011453,3416.9300384333333,2022-09-24,202238,BD,BLACK+DECKER,Mexico,3,3.1666666666666665,371407.9663023658,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.3239669115659427
18,MX,2022,9,2022-09-17 - 2022-09-23,BD_MX_AWR_SEP22_PT_RENUEVA-TU-HOGAR_REG,Renueva tu hogar,23708457.0,23708457.0,364057.0,8555279.666666666,7860.35,7860.35,930.22999936,3453.2633345199997,2022-09-17,202237,BD,BLACK+DECKER,Mexico,3,3.1666666666666665,401045.30340838357,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.310224404524204
19,MX,2022,12,2022-12-03 - 2022-12-09,BD_MX_ECOM_NOV22_PT_RENUEVA-TU-HOGAR_REG,Renueva tu hogar,5944656.0,5944656.0,1196791.0,2865400.3333333335,3301.17,3301.17,805.74,1654.4833333333333,2022-12-03,202248,BD,BLACK+DECKER,Mexico,3,3.1666666666666665,372288.0225075342,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.249459082505121
20,MX,2022,9,2022-09-10 - 2022-09-16,BD_MX_AWR_SEP22_PT_RENUEVA-TU-HOGAR_REG,Renueva tu hogar,5893053.0,5893053.0,348689.0,2650541.6666666665,2064.17,2064.17,930.87,1456.9499962233333,2022-09-10,202236,BD,BLACK+DECKER,Mexico,3,3.1666666666666665,409685.9709828141,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.2477247552849067
21,MX,2022,10,2022-10-22 - 2022-10-28,BD_MX_ENGT_OCT22_PT_RENUEVA-TU-HOGAR_REG,Renueva tu hogar,9944319.0,9944319.0,304508.0,3527924.0,9580.66000504,9580.66000504,221.11999322,3577.26666372,2022-10-22,202242,BD,BLACK+DECKER,Mexico,3,3.1666666666666665,294499.55789042986,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.2259532550602816
22,MX,2022,9,2022-09-03 - 2022-09-09,BD_MX_SEP22_PT_EXTEN-SOCIAL-ECOM,ECOM Boost,514822.0,514822.0,65262.0,285381.6666666667,356.69998935,356.69998935,182.02,251.63999645,2022-09-03,202235,BD,BLACK+DECKER,Mexico,3,3.1666666666666665,413789.4954317972,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.1835860041815676
23,MX,2022,7,2022-07-23 - 2022-07-29,BD_MX_JUL22_PT_SOCIAL-ECOM,ECOM Boost,985121.0,985121.0,158297.0,541395.3333333334,611.89,611.89,359.27,503.24666666666667,2022-07-23,202229,BD,BLACK+DECKER,Mexico,3,3.1666666666666665,365330.99521833117,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,1.169136386633103
24,BR,2022,11,2022-11-26 - 2022-12-02,DW_BR_CONV_GrowTheCore-2,Grow The Core,5225058.0,5225058.0,61102.0,1588503.3333333333,2639.5,2639.5,54.19,1028.3383333333334,2022-11-26,202247,DW,DEWALT,Brasil,6,6.5,862469.8545999903,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.6377651414113386
25,BR,2022,10,2022-10-15 - 2022-10-21,DW_BR_ECOM_OCT22_HT_lasers_LOCAL,Lasers DW,7603539.0,7603539.0,91194.0,2509826.1428571427,5520.57999772,5520.57999772,179.23010817,1436.0314436985716,2022-10-15,202241,DW,DEWALT,Brasil,7,6.5,649408.0332564568,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.6310953792842449
26,BR,2022,10,2022-10-01 - 2022-10-07,DW_BR_ENGT_SEP22_HT_lasers_LOCAL,Lasers DW,13823739.0,13823739.0,307815.0,4467211.0,6193.89,6193.89,200.12,2341.6333113433334,2022-10-01,202239,DW,DEWALT,Brasil,6,6.5,652823.2357102575,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.6143285547629065
27,BR,2022,11,2022-11-12 - 2022-11-18,DW_BR_ECOM_OCT22_PT_CORDLESS_REG,Cordless DW,5982623.0,5982623.0,115685.0,2060952.25,2743.83,2743.83,54.76987913,1149.52123489125,2022-11-12,202245,DW,DEWALT,Brasil,8,6.5,732628.2458257098,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.5689710818488742
28,BR,2022,10,2022-10-08 - 2022-10-14,DW_BR_ENGT_SEP22_HT_lasers_LOCAL,Lasers DW,6232085.0,6232085.0,131555.0,2139641.3333333335,3569.64,3569.64,53.94,1350.257765738889,2022-10-08,202240,DW,DEWALT,Brasil,9,6.5,625399.9079178567,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.5547703602023655
29,BR,2022,11,2022-11-19 - 2022-11-25,DW_BR_CONV_GrowTheCore-2,Grow The Core,4707535.0,4707535.0,457003.0,1965457.8,2624.32,2624.32,395.5,1298.41,2022-11-19,202246,DW,DEWALT,Brasil,5,6.5,695456.9024751498,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.4908377138366218
30,BR,2022,9,2022-09-24 - 2022-09-30,DW_BR_ENGT_SEP22_HT_lasers_LOCAL,Lasers DW,6713305.0,6713305.0,413240.0,2760995.0,6318.9300018,6318.9300018,200.27015194,2930.554030884,2022-09-24,202238,DW,DEWALT,Brasil,5,6.5,686202.7255013676,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.4330953929518153
31,BR,2022,11,2022-11-05 - 2022-11-11,DW_BR_ECOM_OCT22_PT_CORDLESS_REG,Cordless DW,5989082.0,5989082.0,382259.0,2638648.6666666665,2850.93,2850.93,175.43987559,1393.6783125983332,2022-11-05,202244,DW,DEWALT,Brasil,6,6.5,520747.6729064608,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.4182326042318296
32,BR,2022,9,2022-09-17 - 2022-09-23,DW_BR_AWR_Aug22_PT_CORDLESS_REG,Cordless DW,5596117.0,5596117.0,581162.0,2439820.5,3127.29,3127.29,200.86973277,1927.0399554599999,2022-09-17,202237,DW,DEWALT,Brasil,6,6.5,727626.4266656431,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.414270404613515
33,BR,2022,10,2022-10-08 - 2022-10-14,DW_BR_CONV_GrowTheCore-2,Grow The Core,5980862.0,6232085.0,131555.0,2139641.3333333335,2705.11,3569.64,53.94,1350.257765738889,2022-10-08,202240,DW,DEWALT,Brasil,9,6.5,625399.9079178567,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.397015246414007
34,BR,2022,9,2022-09-03 - 2022-09-09,DW_BR_AWR_Aug22_PT_CORDLESS_REG,Cordless DW,9591553.0,9591553.0,20917.0,3721566.0,6385.35,6385.35,18.5,2583.2133333333336,2022-09-03,202235,DW,DEWALT,Brasil,3,6.5,641024.6704097418,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.3708383255567973
35,BR,2022,11,2022-11-12 - 2022-11-18,DW_BR_CONV_GrowTheCore-2,Grow The Core,5131599.0,5982623.0,115685.0,2060952.25,2614.34,2743.83,54.76987913,1149.52123489125,2022-11-12,202245,DW,DEWALT,Brasil,8,6.5,732628.2458257098,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.343661710718382
36,MX,2022,9,2022-09-03 - 2022-09-09,DW_MX_AWR_Aug22_PT_CORDLESS_REG,Cordless DW,14170573.0,14170573.0,435067.0,3476926.6666666665,5138.32,5138.32,208.05,1419.9050118799998,2022-09-03,202235,DW,DEWALT,Mexico,6,5.166666666666667,1167418.6584604261,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.8930545177073554
37,MX,2022,11,2022-11-26 - 2022-12-02,DW_MX_AWR_NOV22_CONCURSO-CORDLESS_LOC,Cordless DW,5732715.0,5732715.0,325036.0,1913276.1666666667,1989.18,1989.18,493.95,949.1233333333333,2022-11-26,202247,DW,DEWALT,Mexico,6,5.166666666666667,1821904.2007196534,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.8631690397377907
38,MX,2022,11,2022-11-12 - 2022-11-18,DW_MX_ECOM_OCT22_PT_CORDLESS_REG,Cordless DW,7450517.0,7450517.0,204468.0,2220466.5,3028.04,3028.04,162.86,1082.9633322033333,2022-11-12,202245,DW,DEWALT,Mexico,6,5.166666666666667,1436652.3413058303,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.8597201507535157
39,MX,2022,11,2022-11-19 - 2022-11-25,DW_MX_ECOM_OCT22_PT_CORDLESS_REG,Cordless DW,4560092.0,4560092.0,31222.0,1701536.75,1763.21,1763.21,45.46,864.41375,2022-11-19,202246,DW,DEWALT,Mexico,8,5.166666666666667,1859664.327563413,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.6998349890890287
40,MX,2022,9,2022-09-10 - 2022-09-16,DW_MX_AWR_Aug22_PT_CORDLESS_REG,Cordless DW,15919000.0,15919000.0,498812.0,5965553.75,5396.08,5396.08,251.94,2489.420015585,2022-09-10,202236,DW,DEWALT,Mexico,4,5.166666666666667,1249355.3273692785,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.6118605920774096
41,MX,2022,11,2022-11-05 - 2022-11-11,DW_MX_ECOM_OCT22_HT_LASERS_LOC,Lasers DW,4210827.0,4210827.0,602374.0,1889628.8333333333,1827.29,1827.29,238.58,951.85,2022-11-05,202244,DW,DEWALT,Mexico,6,5.166666666666667,1355952.216955209,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.572771995636109
42,MX,2022,8,2022-08-27 - 2022-09-02,DW_MX_AWR_Aug22_PT_CORDLESS_REG,Cordless DW,9187983.0,9187983.0,427875.0,3200725.8333333335,5389.51,5389.51,296.49031832,2223.1450531566666,2022-08-27,202234,DW,DEWALT,Mexico,6,5.166666666666667,1104853.3902180681,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.5650329325525427
43,MX,2022,1,2022-01-08 - 2022-01-14,DW_MX_ECOM_JAN22_Combos_15%,ECOM,292317.0,292317.0,82415.0,146311.8,214.79,214.79,53.79,125.644,2022-01-08,202201,DW,DEWALT,Mexico,5,5.166666666666667,847048.6596591972,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.5606695984360925
44,MX,2022,8,2022-08-20 - 2022-08-26,DW_MX_ENGT_AUG22_HT_lasers_LOCAL,Lasers DW,8367756.0,8367756.0,338743.0,3131362.3333333335,4547.13,4547.13,81.54997065,1693.5099951083332,2022-08-20,202233,DW,DEWALT,Mexico,6,5.166666666666667,1125290.6123828301,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.5240674347597283
45,MX,2022,3,2022-03-12 - 2022-03-18,DW_MX_AWR_MAR22_PT_POWERSTACK,Powerstack,22769354.0,22769354.0,421.0,7591607.666666667,7592.95,7592.95,0.58,2533.7,2022-03-12,202210,DW,DEWALT,Mexico,3,5.166666666666667,842492.530685519,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,1.3834963580249462
46,MX,2022,12,2022-12-03 - 2022-12-09,DW_MX_AWR_NOV22_CONCURSO-CORDLESS_LOC,Cordless DW,7694805.0,7694805.0,292044.0,2882437.3333333335,2287.15,2287.15,460.39,1233.53,2022-12-03,202248,DW,DEWALT,Mexico,3,5.166666666666667,1248042.0533950268,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.3698371259487692
47,MX,2022,3,2022-03-26 - 2022-04-01,DW_MX_AWR_MAR22_PT_POWERSTACK,Powerstack,11812535.0,11812535.0,394431.0,4341666.0,4079.62,4079.62,496.95,1760.6133333333335,2022-03-26,202212,DW,DEWALT,Mexico,3,5.166666666666667,838081.5585747081,5194.556804309691,-16.367689997260868,88.83981998961741,top12_sem_marca,1.357639475854713
48,BR,2022,6,2022-06-18 - 2022-06-24,IW_BR_ENGT_JUN22_HT_Social-Boosting,Social Boosting,359745.0,359745.0,77995.0,218870.0,118.59,118.59,104.44,111.515,2022-06-18,202224,IW,IRWIN,Brasil,2,2.1666666666666665,31736.976834417637,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,0.9371067811865476
49,BR,2022,7,2022-07-02 - 2022-07-08,IW_BR_ENGT_JUN22_HT_Social-Boosting,Social Boosting,783724.0,783724.0,8663.0,396193.5,128.32,128.32,9.81,69.065,2022-07-02,202226,IW,IRWIN,Brasil,2,2.1666666666666665,37089.469682395575,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,0.9371067811865476
50,BR,2022,5,2022-05-07 - 2022-05-13,IW_BR_ENGT_MAY22_HT_Social-Boosting,Social Boosting,422720.0,422720.0,174057.0,298388.5,140.77,140.77,125.56,133.16500000000002,2022-05-07,202218,IW,IRWIN,Brasil,2,2.1666666666666665,33245.87293990576,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,0.9371067811865473
51,BR,2022,6,2022-06-11 - 2022-06-17,IW_BR_ENGT_JUN22_HT_Social-Boosting,Social Boosting,491843.0,491843.0,421468.0,456655.5,153.35,153.35,143.91,148.63,2022-06-11,202223,IW,IRWIN,Brasil,2,2.1666666666666665,41124.63809743986,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,0.9371067811865473
52,BR,2022,10,2022-10-08 - 2022-10-14,IW_BR_ENGT_SEP22_Trade-strong_LOCAL,Trade Strong,1854670.0,1854670.0,924333.0,1342511.6666666667,2712.2,2712.2,221.6,1272.5866666666666,2022-10-08,202240,IW,IRWIN,Brasil,3,2.1666666666666665,33784.39417120932,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,0.8633423705197854
53,BR,2022,9,2022-09-24 - 2022-09-30,IW_BR_AWR_AUG22_Trade-strong_LOCAL,Trade Strong,3680561.0,3680561.0,534267.0,2292361.3333333335,1983.25999965,5927.89,118.84,2676.663333216667,2022-09-24,202238,IW,IRWIN,Brasil,3,2.1666666666666665,38047.88243730167,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,0.6308936854527029
54,BR,2022,9,2022-09-10 - 2022-09-16,IW_BR_AWR_AUG22_Trade-strong_LOCAL,Trade Strong,11781056.0,11781056.0,618508.0,6199782.0,6557.07001651,6557.07001651,113.12,3335.095008255,2022-09-10,202236,IW,IRWIN,Brasil,2,2.1666666666666665,35275.1663326434,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,0.6118376618407357
55,BR,2022,10,2022-10-15 - 2022-10-21,IW_BR_ECOM_OCT22_Trade-strong_LOCAL,Trade Strong,2528301.0,2528301.0,1006166.0,1767233.5,1869.49999979,1869.49999979,174.49,1021.994999895,2022-10-15,202241,IW,IRWIN,Brasil,2,2.1666666666666665,37637.180600001346,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,0.6118376618407357
56,BR,2022,10,2022-10-29 - 2022-11-04,IW_BR_ECOM_OCT22_Trade-strong_LOCAL,Trade Strong,2449226.0,2449226.0,585062.0,1517144.0,1610.51,1610.51,92.84,851.675,2022-10-29,202243,IW,IRWIN,Brasil,2,2.1666666666666665,31148.29769877629,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,0.6118376618407357
57,BR,2022,11,2022-11-05 - 2022-11-11,IW_BR_ECOM_OCT22_Trade-strong_LOCAL,Trade Strong,3115154.0,3115154.0,678128.0,1896641.0,2205.29,2205.29,130.29,1167.79,2022-11-05,202244,IW,IRWIN,Brasil,2,2.1666666666666665,26841.72768242002,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,0.6118376618407357
58,BR,2022,12,2022-12-03 - 2022-12-09,IW_BR_ECOM_OCT22_Trade-strong_LOCAL,Trade Strong,2197483.0,2197483.0,1028943.0,1613213.0,1669.13,1669.13,187.99,928.5600000000001,2022-12-03,202248,IW,IRWIN,Brasil,2,2.1666666666666665,36561.80569439798,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,0.6118376618407357
59,BR,2022,7,2022-07-09 - 2022-07-15,IW_BR_ENGT_JUL22_HT_Social-Boosting,Social Boosting,937581.0,937581.0,611529.0,774555.0,165.19,165.19,87.99,126.59,2022-07-09,202227,IW,IRWIN,Brasil,2,2.1666666666666665,36575.231669609224,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,0.6118376618407356
60,BR,2022,10,2022-10-15 - 2022-10-21,ST_BR_ECOM_SUPPORT_OCT22_PT_LOCAL,Ecom,8897707.0,8897707.0,42454.0,2458748.8333333335,4632.09999994,4632.09999994,87.27,1405.053333345,2022-10-15,202241,ST,STANLEY,Brasil,6,4.833333333333333,256525.84842973438,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.8269684381282962
61,BR,2022,11,2022-11-12 - 2022-11-18,ST_BR_ECOM_SUPPORT_OCT22_PT_LOCAL,Ecom,5897520.0,5897520.0,73678.0,1693142.8,2799.0,2799.0,43.86,745.701999876,2022-11-12,202245,ST,STANLEY,Brasil,5,4.833333333333333,295028.8595510152,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.5792635258066592
62,BR,2022,11,2022-11-26 - 2022-12-02,ST_BR_ECOM_SUPPORT_OCT22_PT_LOCAL,Ecom,5995134.0,5995134.0,100668.0,1724137.4,2788.58,2788.58,43.70001599,776.628003198,2022-11-26,202247,ST,STANLEY,Brasil,5,4.833333333333333,375061.0617048002,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.5557850558835553
63,BR,2022,10,2022-10-29 - 2022-11-04,ST_BR_ECOM_SUPPORT_OCT22_PT_LOCAL,Ecom,5486368.0,5486368.0,5.0,2227250.5,2081.03,2262.10999938,0.09,850.0416702966668,2022-10-29,202243,ST,STANLEY,Brasil,6,4.833333333333333,276937.0469898307,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.354015243744188
64,BR,2022,12,2022-12-03 - 2022-12-09,ST_BR_ECOM_SUPPORT_OCT22_PT_LOCAL,Ecom,6871217.0,6871217.0,101831.0,2773602.5,2743.35,2743.35,40.810022,1148.8775062425,2022-12-03,202248,ST,STANLEY,Brasil,4,4.833333333333333,390295.2598474494,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.2934938268159164
65,BR,2022,9,2022-09-17 - 2022-09-23,ST_BR_AWR_Aug22_PT_V20_REG,v20,13454484.0,13454484.0,278809.0,3986401.5,6303.85000002,6303.85000002,137.85,1807.3200000450001,2022-09-17,202237,ST,STANLEY,Brasil,4,4.833333333333333,269709.1084164656,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.2659228613064166
66,BR,2022,12,2022-12-10 - 2022-12-16,ST_BR_ECOM_SUPPORT_OCT22_PT_LOCAL,Ecom,5558646.0,5558646.0,24690.0,2421504.25,2294.2,2294.2,12.22,1022.6149999999999,2022-12-10,202249,ST,STANLEY,Brasil,4,4.833333333333333,437827.0929782828,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.258842816384133
67,BR,2022,10,2022-10-29 - 2022-11-04,ST_BR_ECOM_OCT22_PT_V20_REG,v20,4479536.0,5486368.0,5.0,2227250.5,2262.10999938,2262.10999938,0.09,850.0416702966668,2022-10-29,202243,ST,STANLEY,Brasil,6,4.833333333333333,276937.0469898307,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.2109037863823706
68,BR,2022,9,2022-09-24 - 2022-09-30,ST_BR_AWR_Aug22_PT_V20_REG,v20,3609562.0,3609562.0,256110.0,1682085.0,1889.19000005,3300.18,150.91,1326.031999856,2022-09-24,202238,ST,STANLEY,Brasil,5,4.833333333333333,250226.5100528606,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.157250256563174
69,BR,2022,10,2022-10-01 - 2022-10-07,ST_BR_ENGT_Sep22_PT_V20_REG,v20,6476417.0,6476417.0,406698.0,2700307.5,5422.51,5422.51,150.44,1796.345,2022-10-01,202239,ST,STANLEY,Brasil,4,4.833333333333333,239645.3037017796,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.1332454157659573
70,BR,2022,11,2022-11-05 - 2022-11-11,ST_BR_ECOM_SUPPORT_OCT22_PT_LOCAL,Ecom,5568005.0,5568005.0,238028.0,2887147.25,2772.6,2772.6,137.62,1499.9299997675,2022-11-05,202244,ST,STANLEY,Brasil,4,4.833333333333333,216630.36989978256,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.105655957131539
